Unnamed: 0,medio,fecha,titulo,nivel,estado,chars,segundos,url_final,error,texto
30,El Informador,18/09/2025,Cierres viales que habrá el sábado por la Vía RecreActiva nocturna,trafilatura,trafilatura,2593,0.56,https://www.informador.mx/jalisco/Estos-son-los-cierres-viales-que-habra-el-sabado-por-la-Via-RecreActiva-nocturna-20250918-0138.html,,"Cierres viales que habrá el sábado por la Vía RecreActiva nocturna
La ruta de la primera jornada de la Vía RecreActiva nocturna abarcará 3 kilómetros de una de las principales vialidades de la ciudad
El sábado, agentes de Movilidad prestarán sus servicios para auxiliar a los automovilistas en las vías alternas. ESPECIAL/Vía RecreActiva
Este sábado 20 de septiembre se llevará a cabo en el municipio de Guadalajara la primera jornada nocturna de la Vía RecreActiva, un evento similar a las rodadas dominicanas habituales, pero ahora bajo las estrellas.
En este escenario, las autoridades del municipio anunciaron que se realizarán algunos cierres viales, con el objetivo de que algunas de las principales avenidas de la ciudad se conviertan en espacios de recreación y deporte.
Aquí te decimos cuáles son las calles que estarán cerradas y cuáles son las rutas alternas.
Revisa: Vía RecreActiva nocturna: Fecha, horario y TODO lo que debes saber para asistir
Cierres viales por Vía RecreActiva Nocturna
La primera jornada de la Vía RecreActiva nocturna se llevará a cabo de las 19:00 a las 23:00 horas de este sábado. La ruta abarcará 3 kilómetros de la avenida Juárez-Ignacio L. Vallarta, por lo que esta vialidad estará cerrada desde la avenida Federalismo (Parque Revolución) hasta los Arcos.
De este modo, se recomienda a los automovilistas optar por rutas alternas, por ejemplo, la Calzada del Federalismo, avenida La Paz, avenida Niños Héroes, Hidalgo y Chapultepec.
Mira esto: Siteur alerta sobre falsa promoción de tarjeta con viajes ilimitados
La Vía RecreActiva nocturna forma parte de la agenda de actividades que la Comisión Municipal del Deporte (Comude) ha preparado para celebrar el aniversario de este programa que desde hace más de 20 años transforma las calles principales de la ciudad en espacios públicos para la recreación y el deporte.
""La vía nocturna tiene la misma característica que la Vía Recreativa dominical, es para que podamos salir a caminar, a trotar, a correr, a andar en bicicleta, en patines, con la familia, con mascotas"", indicó David Prado, director del Comude Guadalajara.
De acuerdo con el funcionario municipal, el sábado agentes de Movilidad prestarán sus servicios para auxiliar a los automovilistas en las vías alternas.
Lee también: Brota nuevo socavón en la ZMG, ahora en Adolf Horn
* * * Mantente al día con las noticias, únete a nuestro canal de WhatsApp * * *
MB
Recibe las últimas noticias en tu e-mail
Todo lo que necesitas saber para comenzar tu día
Registrarse implica aceptar los Términos y Condiciones"
31,Publimetro,17/09/2025,"Semana de la Movilidad: Anuncian tres estaciones nuevas de ""Mi Bici"" y un día sin coches en Chapultepec",trafilatura,trafilatura,2138,1.37,https://www.publimetro.com.mx/jalisco/2025/09/17/semana-de-la-movilidad-anuncian-tres-estaciones-nuevas-de-mi-bici-y-un-dia-sin-coches-en-chapultepec/,,"El Gobierno de Jalisco anunció la instalación de tres nuevas estaciones de ""Mi Bici"" en Zapopan, además de la reubicación de otra en el sur de la ciudad, como parte de la estrategia para incentivar la movilidad no motorizada en la Área Metropolitana de Guadalajara (AMG).
Con estas acciones, el sistema alcanzará un total de 53 bici puertos y sumará 22 bicicletas nuevas para mejorar el servicio.
Nuevas estaciones cerca de Plaza del Sol
La coordinadora general de Gestión del Territorio, Karina Hermosillo, informó que dos de las estaciones estarán ubicadas en el cruce de avenida Nezahualcóyotl y avenida Moctezuma, así como en avenida Coyoacán y calle Chimalpopoca, puntos con alta demanda de usuarios alrededor de Plaza del Sol.
La tercera estación será reubicada en las calles de Anáhuac y Ahuizotl para ampliar la cobertura en el sur de la ciudad.
Semana de la Movilidad: ""Movilidad para todos""
Estas acciones se enmarcan dentro de la Semana de la Movilidad 2025, que se llevará a cabo del 22 al 28 de septiembre bajo el lema Movilidad para todos.
Durante estos días, habrá actividades pedagógicas, culturales y lúdicas que buscan promover un modelo de transporte más seguro, incluyente y sustentable, además de generar conciencia sobre el rescate del espacio público.
Día Mundial sin Auto: Chapultepec sin coches
El próximo lunes 22 de septiembre, en el marco del Día Mundial sin Auto, la avenida Chapultepec será cerrada al tránsito vehicular entre las calles Morelos e Hidalgo, de las 16:00 a las 22:00 horas.
En este tramo se instalará una bici escuela, además de talleres, encuentros ciudadanos y hasta clases de salsa, con el objetivo de recordar que las calles pertenecen principalmente a las personas y no solo a los automóviles.
Las autoridades estatales aseguraron que con estas iniciativas buscan garantizar traslados más seguros y dignos para toda la población, al mismo tiempo que promueve alternativas de transporte activo como la bicicleta, reforzando la cultura vial y la prevención de accidentes.
No olvides seguirnos a través de nuestro canal de WhatsApp para recibir la actualización de nuestras últimas noticias."
32,Lider 919,01/09/2025,"Con todo y Romería, el domingo 12 de octubre habrá Vía Recreactiva",trafilatura,trafilatura,1094,0.48,https://lider919.com/con-todo-y-romeria-el-domingo-12-de-octubre-habra-via-recreactiva/,,"Guadalajara, Jalisco, 19-Marzo-2018.- Hoy día de asueto miles de tapatíos salieron a disfrutar de la Vía Recreativa de Guadalajara, una costumbre ya cada día feriado.
FOTO: FERNANDO CARRANZA GARCIA / MILENIO DIARIO.
Por Haremy Reyes
Asegura la presidenta municipal de Guadalajara, Verónica Delgadillo García, que el gobierno tapatío tiene listo su operativo para la Romería 2025 que conservará su trayecto tradicional, dijo que esperan una mayor presencia de feligreses al ser domingo y que sí habrá Vía Recreactiva, aunque empezará dos horas más tarde.
""Es domingo, que además eso implica que la Vía Recreactiva se va a retrasar en su apertura un par de horas. Nosotros sí tenemos habilitada la Vía Recreactiva, Zapopan no la va a habilitar porque allá termina el recorrido de la Romería y tiene otras implicaciones. Nosotros vamos a habilitar la Vía Recreactiva más o menos a las 10 de la mañana. Hay que recordar que empezamos a caminar a las seis o se empieza a caminar a las seis y nosotros calculamos que a las 10 ya podemos estar en condiciones para recibir a todas y a todos en la vía""."
33,El Occidental,31/08/2025,La ViaRecreativa con más de 66 km es una ruta segura para el deporte y la recreación,trafilatura,trafilatura,309,0.36,https://oem.com.mx/eloccidental/local/la-viarecreativa-con-mas-de-66-km-es-una-ruta-segura-para-el-deporte-y-la-recreacion-25508897,,"Localdomingo, 31 de agosto de 2025
Familias acuden al trayecto recreativo previo al regreso de clases, mientras que atletas se preparan para sus próximas carreras
Isaura López
LOCAL
Le encontraron el dispositivo oculto entre sus prendas de vestir
Estiman que al centro de Guadalajara asistirán 92 mil personas"
34,Mural,25/08/2025,Invaden vehículos la Vía RecreActiva en Zapopan,trafilatura,trafilatura,500,0.79,https://www.mural.com.mx/invaden-vehiculos-la-via-recreactiva-en-zapopan/ar3061086,,"Invaden vehículos la Vía RecreActiva en Zapopan
02 MIN 30 SEG
Abraham Acosta
Guadalajara, México (25 agosto 2025) .-05:00 hrs
La invasión del espacio de la Vía RecreActiva por vehículos motorizados es algo común sobre la Avenida Tepeyac, en Zapopan. Crédito: Abraham Acosta
La invasión del espacio de la Vía RecreActiva por vehículos motorizados es algo común sobre la Avenida Tepeyac, en Zapopan, ya que automovilistas y motociclistas suelen ignorar la señalética correspondiente al paseo dominical."
35,Quadratin,20/08/2025,Registra Mi Bici más de 12 mil viajes por día en lo que va de 2025,trafilatura,trafilatura,2820,0.36,https://jalisco.quadratin.com.mx/sucesos/registra-mi-bici-mas-de-12-mil-viajes-por-dia-en-lo-que-va-de-2025/,,"Renovará Guadalajara espacios comunitarios de colonia Postes Cuates
                
                
Guadalajara, Jal. a 02 de septiembre de 2026            
        
              20 de agosto de 2025                  
            
 , 
             
              17:24 
            
          
            
            Diana Beas/Quadratín Jalisco             
          
        GUADALAJARA, Jal., 20 de agosto de 2025.- En una Zona Metropolitana (ZMG) donde el caos vial es todos los días y donde dejaron de existir las ""horas pico"", porque en todo momento hay tráfico, el uso de Mi Bici es más frecuente.
De acuerdo con datos del Instituto de Información Estadística y Geografía (IIEG) de Jalisco, por día, enero a junio de 2025 se realizaron en promedio 12 mil 576 viajes, para un total acumulado de dos millones 275 mil 288.
En el reporte se muestra que el martes 21 de enero el día con el mayor número de traslados con 16,796; en contra parte el 1 de enero es el que menor registro se tiene de uso con 2,782.
Este medio de transporte se ha incrementado por la facilidad de trayecto y uso; en las gráficas se muestra que las personas en edad productiva, de entre 25 y 34 años, son quienes más las utilizan, seguido de jóvenes de entre 16 y 24 años que realizaron el 11.7 por cierto y los grupos de personas de 35 a 44 años concentraron el 17.8 por ciento.
Son los hombres los que registran mayores viajes acaparando un millón 340 mil 844, lo que representa el 58.9 por ciento; mientras que 513,311 fueron realizados por mujeres (22.6 por ciento). Los 16 mil 197 restantes no se tiene identificado el género del usuario.
En el registro de usos por día martes, miércoles y jueves son los favoritos. Los traslados, en promedio, se distribuyeron de la siguiente manera: 13 mil 539 viajes en lunes; 14 mil 691 en martes, 14 mil 317 en miércoles; 13 mil 910 en jueves; 13 mil 441 en viernes; 9 mil 516 en sábado y 8 mil 699 en domingo.
El promedio de duración en los viajes es de 11 minutos y 7 segundos, aunque la mitad de los viajes se realizan en menos de 9 minutos y 43 segundos.
Son solo 1.5 por ciento quienes concluyeron en más de treinta minutos su trayecto, superando el límite establecido para no generar recargos.
Sin embargo, este tiempo se puede extender por 10 minutos si al llegar a una estación no hay puertos disponibles para anclar la bicicleta y el usuario debe trasladarse a otra estación.
Por último, el estudio revela que más estaciones del Centro de Guadalajara son las más usadas siendo el puerto de López Cotilla al cruce con Marcos Castellanos, de donde partieron más personas con 44 mil 101 viajes.
Dictan prisión preventiva a Julio César Chávez Jr.
              
                                  
                
                 Tormenta afecta 15 colonias de Guadalajara y 51 viviendas"
36,Publimetro,19/08/2025,Guadalajara: Estos son los avances y retos en la implementación de ciclovías hasta este 2025,trafilatura,trafilatura,3028,1.06,https://www.publimetro.com.mx/jalisco/2025/08/19/guadalajara-estos-son-los-avances-y-retos-en-la-implementacion-de-ciclovias-hasta-este-2025/,,"Las ciclovías en el Área Metropolitana de Guadalajara (AMG) se han convertido en una de las opciones favoritas de los ciudadanos gracias a la practicidad y promoción de la conciencia ambiental que estas generan con el uso de bicicletas y otros medios de transporte como patines y patinetas, ¿pero cuáles son los avances y retos reales a los que aún se enfrentan las metrópolis jaliscienses este 2025 con la implementación de estos espacios?
De acuerdo con un reporte de MIDE Jalisco compartido en 2024, la AMG cerró el año con más de 425 km de ciclovías, lo cual representó un crecimiento notable frente a los 178 km que existían en 2019. Sin embargo, gran parte de estas rutas siguen aisladas, con tramos cortos que no forman un circuito seguro ni práctico para quienes usan la bicicleta como transporte diario, como es el caso de la colocada alrededor del Parque Luis Quintanar (también conocido como ""Solidaridad"") en Tetlán o la que se encuentra sobre avenida Gigantes en la colonia San Andrés, mismas que, al no tener una continuidad segura y son constantemente invadidas.
Ciclovías mal implementadas aumentan el riesgo de accidentes
El aumento en kilómetros no siempre se traduce en seguridad. Hay ciclovías que se cruzan con paradas de autobuses, otras invadidas por autos estacionados y zonas con escasa señalización (como las ya referidas), lo que aumenta el riesgo de accidentes.
A esto se suma la presencia de patines eléctricos que circulan en ciclovías a más de 25 km por hora, situación que ha generado exigencias de regulación por parte de los usuarios, de los cuales se tienen noticias de reportes desde 2024.
¿Cuál es el uso real de las bicicletas en la AMG?
Aunque la red de las ciclovías continúa creciendo, solo el 1.9 % de los viajes diarios en Guadalajara se realizan en bicicleta, de un total de 2.5 millones, esto de acuerdo con datos revelados en la última Encuesta Origen Destino. La principal causa, resalta, es la inseguridad vial y falta de cultura de respeto entre conductores y ciclistas.
No obstante, de acuerdo con Plan Integral de Movilidad Urbana Sustentable (PIMUS), presentado apenas el pasado mes de junio de 2025 por el Imeplan, se plantea que en los próximos 15 años la red ciclista llegue a 793 km, con la construcción de 446 km adicionales en cinco etapas. La meta es conectar ciclovías con estaciones de transporte público y grandes avenidas para que dejen de ser sólo ""islas"" y funcionen como un verdadero sistema metropolitano.
Aunque la AMG continúa avanzando con la implementación de estrategias e infraestructura para la creación de ciclovías, lo cierto es que todavía está lejos de ser una ciudad ciclista por completo, siendo los puntos claves atender con urgencia para lograrlo el conectar, regular y proteger a los ciclistas para que las bicicletas dejen de ser una alternativa que se considere ""marginal"" y se convierta en un transporte seguro y confiable.
No olvides seguirnos a través de nuestro canal de WhatsApp para recibir la actualización de nuestras últimas noticias."
37,UDGTV,06/08/2025,Piden que Mi Bici amplíe su red de estaciones a las zonas Sur y Oriente de Guadalajara,trafilatura,trafilatura,2370,0.47,https://udgtv.com/noticias/piden-que-mi-bici-amplie-su-red-de-estaciones/279836,,"Guadalajara, Jalisco
La fracción de ediles de Morena en el Ayuntamiento de Guadalajara presentó una propuesta para que la Agencia Metropolitana de Infraestructura para la Movilidad (AMIM), amplíe la red de estaciones de Mi Bici en las zonas Oriente y Sur de la capital jalisciense.
El regidor Juan Alberto Salinas Macías, coordinador de la fracción de Morena en el Ayuntamiento de Guadalajara, presentó una iniciativa para exhortar a la AMIM, a realizar las gestiones necesarias para la instalación de ciclovías, ciclopuertos y estaciones del sistema Mi Bici en las colonias del Oriente y el Sur del municipio.
Esta propuesta parte del diagnóstico del Plan Integral de Movilidad Urbana Sustentable (PIMUS) 2024, que reconoce un grave déficit de ciclovías y estaciones de Mi Bici precisamente en las zonas donde más se necesita.
""Esta iniciativa surge a partir de una plática que tuve con Karen, una niña que vive en el sur de la ciudad y nos hacía una referencia muy básica, para llegar a mi escuela no hay bicicletas públicas y para poderme ir en bici a mi escuela me tiene que acompañar mi mamá o mi papá y tengo que llegar a un lugar donde puedan resguardar mi bicicleta de manera segura.
Entonces, necesitamos ampliar la infraestructura porque lo que ella nos pide es generar alternativas al vehículo y para todas las personas que viven en la ciudad, para las mujeres y las niñas tapatías"", expuso.
- Entre los principales argumentos de la iniciativa destacan garantizar el derecho a la movilidad digna y segura, incluido en la Ley General de Movilidad y Seguridad Vial; promover la equidad territorial, llevando infraestructura ciclista a colonias que históricamente han sido olvidadas por las políticas públicas y fomentar alternativas de transporte saludables, económicas y sostenibles, que reduzcan la dependencia del automóvil y contribuyan a enfrentar la crisis climática.
Con la iniciativa, también se busca que existan apoyos económicos, mediante suscripciones gratuitas a este sistema destinadas a menores que acuden a centros educativos en compañía de padres o madres de familia.
Salinas Macías enfatizó que esta propuesta no implica repercusiones presupuestales ni genera nuevas obligaciones directas para el Ayuntamiento, pues busca que se cumpla lo que ya establecen leyes federales, estatales y municipales: priorizar la movilidad activa y sustentable."
38,NTR Guadalajara,06/08/2025,Muerte de Ramírez no fue accidente: Bici Blanca,trafilatura,trafilatura,1489,0.27,https://www.ntrguadalajara.com/post.php?id_nota=232751,,"El colectivo Bicicleta Blanca emitió un pronunciamiento en el que señalan que la muerte de Carlos Ramírez Powell, ex director de Radio Universidad de Guadalajara, no fue accidente, dado que se debió al mal estado de las calles. El deceso se registró el 2 de agosto.
""Fue un hecho vial que se pudo evitar. El bache y las juntas entre el concreto trabaron la llanta delantera que lo hizo perder el control. Constatamos el mal mantenimiento de la vialidad que cobró la vida de Carlos, un aliado que apoyó el cambio de la movilidad urbana de esta ciudad. Es una víctima más de una infraestructura en mal estado y de la ausencia de una política integral de movilidad segura"".
El colectivo exigió que el gobierno municipal de Guadalajara realice de forma inmediata labores de mantenimiento correctivo en la zona del accidente y en otras vialidades; que se establezcan mecanismos de respuesta urgente y sistemática para la atención de reportes ciudadanos relacionados con el mal estado del pavimento, y que la Agencia Metropolitana de Infraestructura para la Movilidad (AMIM) incremente el mantenimiento de las ciclovías y calles especialmente durante el temporal de lluvias.
""La vida de Carlos no debía haberse perdido. Ninguna persona debería morir en las vialidades. No debería ser necesaria una tragedia para que las autoridades actúen. Nos solidarizamos con la familia, amistades y comunidad Universitaria por su pérdida. Exigimos la no repetición de hechos fatales en nuestras calles"".
jl/I"
39,EL Occidental,04/08/2025,Morena Guadalajara propone ampliar ciclovías y estaciones de MiBici en zonas olvidadas,trafilatura,trafilatura,271,0.35,https://oem.com.mx/eloccidental/local/morena-guadalajara-propone-ampliar-ciclovias-y-estaciones-de-mibici-en-zonas-olvidadas-25081308,,"Locallunes, 4 de agosto de 2025
La propuesta se sustenta en el diagnóstico del Plan Integral de Movilidad Urbana Sustentable (PIMUS) 2024
LOCAL
Le encontraron el dispositivo oculto entre sus prendas de vestir
Estiman que al centro de Guadalajara asistirán 92 mil personas"
40,Milenio,02/08/2025,Hay más ciclovías pero el riesgo es el mismo ,playwright,playwright,253,7.75,https://www.pressreader.com/mexico/milenio-jalisco/20250802/281681145940473,,"La red de ciclo­vías de la Zona Metro­po­li­tana de Gua­da­la­jara cre­ció en los últi­mos años. Sin embargo, el riesgo para los ciclis­tas no ha dis­mi­nuido. Así lo denun­cian inte­gran­tes del colec­tivo Bici Blanca, quie­nes afir­man que la falta..."
41,Quadratin,30/07/2025,Puente Amado Nervo incluirá ciclovía,trafilatura,trafilatura,2547,0.33,https://jalisco.quadratin.com.mx/sin-categoria/puente-amado-nervo-incluira-ciclovia/,,"Arranca el TSJ el ciclo escolar 2026-2027 con nuevas carreras
                
                
Guadalajara, Jal. a 27 de agosto de 2026            
        
              30 de julio de 2025                  
            
 , 
             
              15:47 
            
          
            
            Javier Frías/Quadratín Jalisco            
          
        BAHÍA DE BANDERAS, Nay., 30 de julio de 2025.- El gobernador de Jalisco, Pablo Lemus Navarro, solicitó públicamente que la obra de construcción del puente Amado Nervo incluya una ciclovía y espacios peatonales, como parte de una estrategia de movilidad sustentable en la zona metropolitana interestatal.
Esto, durante el banderazo de inicio de la construcción de la obra que conectará Puerto Vallarta, Jalisco, con Bahía de Banderas, Nayarit.
La petición fue dirigida al secretario de Infraestructura, Comunicaciones y Transportes (SICT), Antonio Esteva Medina, quien respondió afirmativamente, asegurando que el diseño del puente permite incorporar una ciclovía, por lo que se incluirá en el proyecto.
""Muchos trabajadores y trabajadoras cruzan diariamente entre Jalisco y Nayarit. No todos se trasladan en automóvil o en transporte público. Por eso propongo que se contemple una ciclovía, y si es posible, también infraestructura peatonal en el puente"", expresó Lemus Navarro.
El mandatario jalisciense destacó la importancia de que las características del puente -como el concreto hidráulico con una vida útil mínima de 30 años- se extiendan también a la vialidad de conexión en Puerto Vallarta, conocida hasta ahora como vialidad Federación, pero que propuso renombrar como vialidad Amado Nervo, en concordancia con el nombre del puente y en honor a la figura literaria nayarita, tal como lo propuso en su momento la presidenta de la República Claudia Sheinbaum Pardo.
Por su parte, el titular de la SICT confirmó que el proyecto sí tiene la factibilidad técnica para incluir estos elementos.
""La sección del puente permite considerar la ciclovía. Entonces, así lo haremos, así se estará planteando"", aseguró Esteva Medina.
La construcción del puente Amado Nervo contempla una inversión de 900 millones de pesos y beneficiará a más de 480 mil personas al reducir el tiempo de traslado entre ambos destinos turísticos en hasta 25 minutos, además de generar 2,700 empleos.
Jalisco supera promedio económico nacional en 2025
              
                                  
                
                 Analiza Ipejal comprar predio en Centro Histórico de Guadalajara"
43,Notisistema,25/07/2025,Ciclistas pelean con peatones sobre avenida Ávila Camacho,trafilatura,trafilatura,745,0.33,https://www.notisistema.com/noticias/ciclistas-pelean-con-peatones-sobre-avenida-avila-camacho/,,"¿Quién va primero? Ciclistas sobre avenida Ávila Camacho defienden su prioridad en el carril exclusivo, la ciclovía que corre por esta avenida, y que es invadida por los usuarios de transporte público, que al subirse al camión tapan, prácticamente todo el carril. Así lo denuncia Chava González.
""Te ha tocado que los peatones en la parada del camión se bajan a la ciclovía? – sí, un chingo de veces. Obstruyen en paso, les tenemos que estar gritando para que se hagan a un lado. – son ellos o está mal diseñada la parada? – yo creo que son ellos más es la gente que no entiende que es paso para las bicis"".
El conflicto entre ciclistas y usuarios de transporte público es a todas horas sobre la ciclovía de Ávila Camacho. (Por Gustavo Cárdenas)"
44,NTR Guadalajara,23/07/2025,"Trayecto Mercado del Mar–CUCEA, el más recorrido en sistema MiBici",trafilatura,trafilatura,1479,0.29,https://www.ntrguadalajara.com/post.php?id_nota=232277,,"De acuerdo con un análisis de datos que hizo el Instituto de Información Estadística y Geográfica (IIEG) sobre el uso del sistema MiBici, el trayecto que une al Mercado del Mar y el Centro Universitario de Ciencias Económico-Administrativas (CUCEA) y la Biblioteca Pública del Estado, ambos de la Universidad de Guadalajara (UdeG), fue el más recorrido en los primeros seis meses de 2025.
Los datos indican que de enero a junio de este año, entre la estación ubicada en Periférico y Parres Arias y la localizada en Parres Arias esquina con Prolongación López Cotilla, en Zapopan, se realizaron 3 mil 636 recorridos, siendo la mayor cantidad entre dos estaciones.
Sin embargo, al analizar por recorridos iniciados y terminados, la estación ubicada en el Parque Revolución, mejor conocido como Parque Rojo, específicamente la que se encuentra en los cruces de López Cotilla y Marcos Castellanos, fue la que estuvo en primer lugar con 44 mil 101 viajes iniciados y 58 mil 984 terminados, convirtiendo a esta estación en la más popular.
El IIEG especificó que durante los primeros seis meses de 2025 los usuarios de MiBici realizaron un total de 2 millones 275 mil 288 viajes en la parte de la ciudad que cuenta con el servicio. De ese total, 513 mil 311 viajes los realizaron mujeres, mientras que 1 millón 340 mil 844 fueron realizados por hombres; de 16 mil 197 no se tienen datos de sexo. Las personas de entre 25 a 34 años son las que más utilizan este medio de transporte.
jl/I"
45,Pasajero 7,23/07/2025,"ECOBICI, LIDERA EN MOVILIDAD SUSTENTABLE EN AMÉRICA LATINA",trafilatura,trafilatura,1786,0.65,https://www.pasajero7.com/ecobici-lider-en-movilidad-sustentable-en-america-latina/,,"A casi 15 años de su puesta en marcha, el sistema de bicicletas públicas ECOBICI se ha consolidado como uno de los más robustos y exitosos de América Latina, tanto por su número de usuarios como por la extensión de su cobertura.
De acuerdo con datos de la SEMOVI y reportes de otros sistemas de movilidad ciclista en la región, ECOBICI ocupa el primer lugar en cantidad de bicicletas activas, con 9 mil 308 unidades disponibles para la ciudadanía. Le siguen BikeSantiago (Chile) y BikeItaú SP (Brasil), con 3 mil 500 bicicletas cada uno, así como MiBici (Guadalajara) con 2 mil 800 y EnCicla (Medellín) con 2 mil 100.
La red también destaca por su amplia cobertura territorial: opera en un polígono de 75.1 kilómetros cuadrados y cuenta con 689 cicloestaciones, más del doble que otros sistemas como BikeSantiago o MiBici, que ofrecen 300 puntos de servicio.
Factores de éxito
Entre los elementos clave que explican el posicionamiento de ECOBICI se encuentran:
- Expansión constante de su área de cobertura
- Integración con la Red de Movilidad Integrada (Metro, Metrobús, Trolebuses)
- Tarifas accesibles y flexibles
- Modelo operativo eficiente, con énfasis en el mantenimiento continuo
- Promoción de la cultura ciclista, mediante campañas de educación vial
Estos factores han permitido generar una base sólida de más de 180 mil usuarios activos con membresía anual, quienes han realizado más de 11 millones de viajes en lo que va del año.
Un sistema con visión de futuro
Para la Secretaría de Movilidad de la Ciudad de México (SEMOVI), ECOBICI representa un pilar en la construcción de una movilidad más limpia, equitativa y sustentable. Su consolidación como modelo regional es también reflejo del compromiso institucional por fomentar alternativas eficientes de transporte urbano."
46,Mural,18/07/2025,Pide Congreso de Vía RecreActiva en Puerto Vallarta,trafilatura,trafilatura,485,0.77,https://www.mural.com.mx/pide-congreso-de-via-recreactiva-en-puerto-vallarta/ar3041296,,"COMUNIDAD
01 MIN 30 SEG
Martín Aquino
Guadalajara, México (18 julio 2025) .-14:23 hrs
Buscan que el programa sea similar al que se realiza cada domingo en el Área Metropolitana de Guadalajara. Crédito: Maricarmen Galindo
El Congreso de Jalisco acordó pedir al Ayuntamiento de Puerto Vallarta que, para fomentar actividades deportivas, recreativas y culturales, considere la creación de un programa dominical denominado Vía RecreActiva, similar al del Área Metropolitana de Guadalajara."
47,NTR Guadalajara,10/07/2025,Cercan el Teatro Degollado e inhabilitan ciclopuerto de Mi Bici,trafilatura,trafilatura,651,0.24,https://www.ntrguadalajara.com/post.php?id_nota=231819,,"Quedó inhabilitado el ciclo puerto GDL 032 del sistema Mi Bici, situado en la esquina de la avenida Hidalgo y Belén, uno de los de mayor uso por parte de los ciclistas.
Los usuarios ya no pueden dejar las bicis ni abordarlas en ese punto, porque ya quedó cercada esa banqueta frente al teatro Degollado, debido a las obras de remodelación que hará la SIOP y el Gobierno de Guadalajara, en la plaza de la Liberación y la plaza Fundadores, con vistas al Mundial de Futbol 2026.
El frente del teatro Degollado también quedó inutilizado por el enmallado, al que se le colocó una tela negra.
Las plazas estarán cerradas al paso peatonal hasta diciembre.
GR"
49,Meganoticias,10/07/2025,Realizan limpieza en ciclovía de 8 de Julio,trafilatura,trafilatura,1314,0.27,https://www.meganoticias.mx/guadalajara/noticia/realizan-limpieza-en-ciclovia-de-8-de-julio/641838,,"Servicios Públicos
                                                                    
                                                Por:
                                                                    								Israel Rangel
                    							 
                    							
Guadalajara
Fecha: 10-07-2025
                                        Guadalajara
Fecha: 10-07-2025
La Agencia Metropolitana de Infraestructura para la Movilidad del AMG (AMIM), informó que llevó a cabo tareas de limpieza en la ciclovía metropolitana de 8 de Julio y Jesús Michel González, que cruza por los municipios de Guadalajara y Tlaquepaque.
La intervención incluyó el retiro de pasto y tierra acumulada debido a las últimas lluvias, y que obstruía el paso para los ciclistas que utilizan esta vía; logrando retirar 8 toneladas de residuos acumulados.
En junio, realizaron labores de mantenimiento en 79.2 kilómetros de infraestructura ciclista, que incluyeron la limpieza y el retiro de escombro, así como la limpieza de bocas de tormenta ubicadas a lo largo de estas vías.
Desde la semana pasada, cuadrillas de mantenimiento a la infraestructura ciclista de AMIM liberaron la ciclovía metropolitana de 8 de Julio con el retiro de pasto, lodo, podas y limpieza en el tramo de Aldama a Periférico Sur en ambos sentidos."
52,Azteca Jalisco,01/07/2025,¡Con lodo y basura! Así se encuentra una de las ciclovías de Guadalajara tras las lluvias,trafilatura,trafilatura,465,1.67,https://www.aztecajalisco.com/local/ciclistas-exigen-limpieza-la-ciclovia-8-julio-esta-lodo-y-basura-lluvias-en-guadalajara/,,"Ciclistas denuncian que la ciclovía que conecta la avenida 8 de Julio con el Anillo Periférico, en Guadalajara, se encuentra en pésimas condiciones.
Agua estancada, lodo y basura, es lo que encuentran a su paso mientras pedalean, por lo que optan circular por el arroyo vehicular, poniéndose en riesgo.
Con información de Antonio Sánchez.
TE PUEDE INTERESAR: ¿Por la banqueta o por el carril? Así deben circular los ciclistas en caso de no haber ciclovía en Jalisco"
55,EL Occidental,19/06/2025,Rodada ciclista te permitirá aprender más acerca de los árboles que tenemos en Guadalajara: Todos los detalles,trafilatura,trafilatura,1551,0.39,https://oem.com.mx/eloccidental/tendencias/rodada-ciclista-te-permitira-aprender-mas-acerca-de-los-arboles-que-tenemos-en-guadalajara-todos-los-detalles-24339655,,"Tendenciasjueves, 19 de junio de 2025
Andar en bicicleta y conocer más sobre los árboles que hay en la ciudad ahora es posible
TENDENCIAS
Esta tendencia ha abierto nuevas oportunidades para los fabricantes mexicanos, que compiten en un mercado con una amplia variedad de materiales
El choque generacional y las estructuras empresarialestradicionales marcan el camino de las mujeres líderes
Todo lo que necesitas saber para disfrutar las Fiestas de Octubre 2026: cartelera, precios, accesos y hasta premios
Regalarán 25 mil tortas en el Paseo Alcalde, a unos pasos de la Catedral
María Vargas y Mariana Macías compartieron en Guadalajara sus experiencias dentro de los certámenes de belleza y los retos que enfrentaron para llegar al podio nacional
El diseño con el que la anfitriona de ""La Casa de los Famosos México"" sorprendió en la gala de eliminación fue un vestido de plumas confeccionado por el diseñador mexicano Iván Ávalos
A través de una carta, Carlos III recuerda que los duques de Sussex fueron quienes eligieron ""respeto por su independencia financiera y la protección de su intimidad y así continuará""
La abogada, esposa del actor George Clooney, está poniendo de cabeza a la prensa internacional y a las redes sociales en su paso por la alfombra roja de la 83 edición del Festival de Cine de Venecia
El creador de contenido saltó a la fama en redes sociales tras participar en distintos proyectos de la presentadora Martha Debayle
El cantante Jay de la Cueva lleva la conversación sobre sexualidad y protección al escenario de la música"
